val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0402919054031372,0.5,0,4,,,,
,,0,4,1.0488178730010986,0.41999998688697815,,
1.0001353025436401,0.6764705777168274,1,9,,,,
,,1,9,1.0157831907272339,0.653333306312561,,
0.9437548518180847,0.6764705777168274,2,14,,,,
,,2,14,0.9518225193023682,0.7266666889190674,,
0.8969238996505737,0.6764705777168274,3,19,,,,
,,3,19,0.8569831252098083,0.7200000286102295,,
0.9016361236572266,0.6764705777168274,4,24,,,,
,,4,24,0.7899335622787476,0.7133333086967468,,
0.969563901424408,0.6764705777168274,5,29,,,,
,,5,29,0.7220491766929626,0.7266666889190674,,
1.0128175020217896,0.6764705777168274,6,34,,,,
,,6,34,0.7085161209106445,0.7200000286102295,,
0.9990362524986267,0.6764705777168274,7,39,,,,
,,7,39,0.6940606832504272,0.7066666483879089,,
0.9784365296363831,0.6764705777168274,8,44,,,,
,,8,44,0.6487237215042114,0.7133333086967468,,
,,9,49,,,0.6252564191818237,0.6666666865348816
0.9826207160949707,0.6764705777168274,9,49,,,,
,,9,49,0.6158580183982849,0.7200000286102295,,
0.9992741942405701,0.6764705777168274,10,54,,,,
,,10,54,0.5903533697128296,0.7200000286102295,,
1.0280346870422363,0.6764705777168274,11,59,,,,
,,11,59,0.5460657477378845,0.7266666889190674,,
1.0653926134109497,0.6764705777168274,12,64,,,,
,,12,64,0.49760690331459045,0.746666669845581,,
1.0760295391082764,0.6911764740943909,13,69,,,,
,,13,69,0.4576629102230072,0.7933333516120911,,
1.1138697862625122,0.720588207244873,14,74,,,,
,,14,74,0.41846370697021484,0.8199999928474426,,
1.1776248216629028,0.75,15,79,,,,
,,15,79,0.3680207431316376,0.846666693687439,,
1.2473434209823608,0.75,16,84,,,,
,,16,84,0.32972514629364014,0.8666666746139526,,
1.3123677968978882,0.7352941036224365,17,89,,,,
,,17,89,0.2902944087982178,0.8666666746139526,,
1.492140293121338,0.75,18,94,,,,
,,18,94,0.234008327126503,0.8999999761581421,,
,,19,99,,,0.18878254294395447,0.8666666746139526
1.6076411008834839,0.75,19,99,,,,
,,19,99,0.20920002460479736,0.8999999761581421,,
