val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0646252632141113,0.6176470518112183,0,3,,,,
,,0,3,1.0867538452148438,0.40625,,
1.0135807991027832,0.6764705777168274,1,7,,,,
,,1,7,1.0449626445770264,0.65625,,
0.945401132106781,0.6764705777168274,2,11,,,,
,,2,11,0.9671305418014526,0.71875,,
0.9031369686126709,0.6764705777168274,3,15,,,,
,,3,15,0.8751530647277832,0.7109375,,
0.9289255738258362,0.6764705777168274,4,19,,,,
,,4,19,0.7651693820953369,0.71875,,
0.9911468625068665,0.6764705777168274,5,23,,,,
,,5,23,0.7147562503814697,0.71875,,
1.0289554595947266,0.6764705777168274,6,27,,,,
,,6,27,0.7462514638900757,0.6953125,,
0.9988369941711426,0.6764705777168274,7,31,,,,
,,7,31,0.6831576824188232,0.7109375,,
0.9798183441162109,0.6764705777168274,8,35,,,,
,,8,35,0.6223911643028259,0.703125,,
0.9692685604095459,0.6764705777168274,9,39,,,,
,,9,39,0.6457394361495972,0.6875,,
1.0443699359893799,0.6764705777168274,10,43,,,,
,,10,43,0.5332002639770508,0.7421875,,
1.1465212106704712,0.6764705777168274,11,47,,,,
,,11,47,0.5146540999412537,0.7421875,,
,,12,49,,,0.36966150999069214,0.8125
1.1406913995742798,0.6911764740943909,12,51,,,,
,,12,51,0.4769032597541809,0.7421875,,
1.0581251382827759,0.7058823704719543,13,55,,,,
,,13,55,0.41446447372436523,0.828125,,
1.0949983596801758,0.7352941036224365,14,59,,,,
,,14,59,0.3511594235897064,0.8671875,,
1.3121061325073242,0.75,15,63,,,,
,,15,63,0.3260003328323364,0.8671875,,
1.3400195837020874,0.7647058963775635,16,67,,,,
,,16,67,0.26829180121421814,0.8828125,,
1.4192179441452026,0.720588207244873,17,71,,,,
,,17,71,0.22552795708179474,0.890625,,
1.5995855331420898,0.720588207244873,18,75,,,,
,,18,75,0.19877104461193085,0.890625,,
1.7566349506378174,0.75,19,79,,,,
,,19,79,0.1514682173728943,0.9296875,,
