val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.1615463495254517,0.14705882966518402,0,2,,,,
,,0,2,1.2215620279312134,0.0833333358168602,,
1.1251592636108398,0.19117647409439087,1,5,,,,
,,1,5,1.1763687133789062,0.13333334028720856,,
1.0843942165374756,0.3382352888584137,2,8,,,,
,,2,8,1.1328431367874146,0.15833333134651184,,
1.0351371765136719,0.6470588445663452,3,11,,,,
,,3,11,1.0786778926849365,0.3916666805744171,,
0.9821373224258423,0.6764705777168274,4,14,,,,
,,4,14,1.013041615486145,0.699999988079071,,
0.9339287877082825,0.6764705777168274,5,17,,,,
,,5,17,0.9398401975631714,0.7333333492279053,,
0.9003568291664124,0.6764705777168274,6,20,,,,
,,6,20,0.8789116144180298,0.7250000238418579,,
0.893393337726593,0.6764705777168274,7,23,,,,
,,7,23,0.7905619144439697,0.7333333492279053,,
0.9192242622375488,0.6764705777168274,8,26,,,,
,,8,26,0.7811214327812195,0.7250000238418579,,
0.9589205384254456,0.6764705777168274,9,29,,,,
,,9,29,0.7314088940620422,0.7333333492279053,,
0.9917656183242798,0.6764705777168274,10,32,,,,
,,10,32,0.7586198449134827,0.7166666388511658,,
1.007812261581421,0.6764705777168274,11,35,,,,
,,11,35,0.6800772547721863,0.7250000238418579,,
0.9897093176841736,0.6764705777168274,12,38,,,,
,,12,38,0.7047472596168518,0.7166666388511658,,
0.9711415767669678,0.6764705777168274,13,41,,,,
,,13,41,0.6550215482711792,0.7250000238418579,,
0.9422562718391418,0.6764705777168274,14,44,,,,
,,14,44,0.6734293103218079,0.6916666626930237,,
0.9278225898742676,0.6764705777168274,15,47,,,,
,,15,47,0.6286075711250305,0.7333333492279053,,
,,16,49,,,0.6177560687065125,0.699999988079071
0.9351567625999451,0.6764705777168274,16,50,,,,
,,16,50,0.6138743162155151,0.7166666388511658,,
0.9573307037353516,0.6764705777168274,17,53,,,,
,,17,53,0.5635702013969421,0.75,,
0.9857246279716492,0.6764705777168274,18,56,,,,
,,18,56,0.6002295613288879,0.7166666388511658,,
1.0092681646347046,0.6764705777168274,19,59,,,,
,,19,59,0.5588198304176331,0.7166666388511658,,
