val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0656194686889648,0.5882353186607361,0,3,,,,
,,0,3,1.083277940750122,0.515625,,
1.0305395126342773,0.6764705777168274,1,7,,,,
,,1,7,1.0593783855438232,0.65625,,
0.9843124151229858,0.6764705777168274,2,11,,,,
,,2,11,1.0093060731887817,0.734375,,
0.9385262727737427,0.6764705777168274,3,15,,,,
,,3,15,0.9454244375228882,0.71875,,
0.8985345959663391,0.6764705777168274,4,19,,,,
,,4,19,0.8656141757965088,0.703125,,
0.8917496800422668,0.6764705777168274,5,23,,,,
,,5,23,0.7842723727226257,0.71875,,
0.9449158906936646,0.6764705777168274,6,27,,,,
,,6,27,0.7387824654579163,0.7109375,,
1.0005568265914917,0.6764705777168274,7,31,,,,
,,7,31,0.7331609129905701,0.6953125,,
1.022175908088684,0.6764705777168274,8,35,,,,
,,8,35,0.7090904712677002,0.6953125,,
1.021418571472168,0.6764705777168274,9,39,,,,
,,9,39,0.643007218837738,0.7265625,,
0.9990694522857666,0.6764705777168274,10,43,,,,
,,10,43,0.642419695854187,0.71875,,
1.0005977153778076,0.6764705777168274,11,47,,,,
,,11,47,0.63069748878479,0.703125,,
,,12,49,,,0.6792755126953125,0.71875
1.0108122825622559,0.6764705777168274,12,51,,,,
,,12,51,0.549331784248352,0.75,,
1.0622098445892334,0.6764705777168274,13,55,,,,
,,13,55,0.5119690895080566,0.765625,,
1.106673240661621,0.6764705777168274,14,59,,,,
,,14,59,0.45732375979423523,0.78125,,
1.0683350563049316,0.7058823704719543,15,63,,,,
,,15,63,0.4377307891845703,0.8046875,,
1.0722116231918335,0.7352941036224365,16,67,,,,
,,16,67,0.41181671619415283,0.8203125,,
1.1715830564498901,0.720588207244873,17,71,,,,
,,17,71,0.366100937128067,0.859375,,
1.2239198684692383,0.75,18,75,,,,
,,18,75,0.3325629234313965,0.84375,,
1.190893292427063,0.75,19,79,,,,
,,19,79,0.2689096927642822,0.890625,,
