val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.04899263381958,0.6764705777168274,0,4,,,,,,
,,0,4,1.2328592538833618,0.41999998688697815,,,,
1.1876485347747803,0.6911764740943909,1,9,,,,,,
,,1,9,0.7345298528671265,0.7333333492279053,,,,
1.0481462478637695,0.6764705777168274,2,14,,,,,,
,,2,14,0.5107975006103516,0.753333330154419,,,,
1.3933817148208618,0.6911764740943909,3,19,,,,,,
,,3,19,0.4050806760787964,0.7933333516120911,,,,
1.7481552362442017,0.7058823704719543,4,24,,,,,,
,,4,24,0.3053019940853119,0.846666693687439,,,,
1.9717741012573242,0.6764705777168274,5,29,,,,,,
,,5,29,0.23055905103683472,0.9399999976158142,,,,
2.424325942993164,0.6764705777168274,6,34,,,,,,
,,6,34,0.1798766702413559,0.9466666579246521,,,,
2.8952746391296387,0.7058823704719543,7,39,,,,,,
,,7,39,0.12543170154094696,0.9599999785423279,,,,
2.9730286598205566,0.6911764740943909,8,44,,,,,,
,,8,44,0.09155002236366272,0.9733333587646484,,,,
,,9,49,,,0.08980242908000946,0.9666666388511658,,
3.351654529571533,0.6617646813392639,9,49,,,,,,
,,9,49,0.06581569463014603,0.9933333396911621,,,,
4.45827054977417,0.7058823704719543,10,54,,,,,,
,,10,54,0.039904698729515076,1.0,,,,
4.334690570831299,0.6911764740943909,11,59,,,,,,
,,11,59,0.04316260665655136,0.9933333396911621,,,,
4.303337097167969,0.6617646813392639,12,64,,,,,,
,,12,64,0.030154060572385788,0.9933333396911621,,,,
6.102907657623291,0.6617646813392639,13,69,,,,,,
,,13,69,0.04960696026682854,0.9933333396911621,,,,
5.6466569900512695,0.6470588445663452,14,74,,,,,,
,,14,74,0.11137701570987701,0.9666666388511658,,,,
5.380929470062256,0.7058823704719543,15,79,,,,,,
,,15,79,0.023411409929394722,1.0,,,,
5.900976657867432,0.7058823704719543,16,84,,,,,,
,,16,84,0.03739826753735542,0.9933333396911621,,,,
6.332365989685059,0.7058823704719543,17,89,,,,,,
,,17,89,0.022144192829728127,1.0,,,,
6.643062591552734,0.720588207244873,18,94,,,,,,
,,18,94,0.015010460279881954,1.0,,,,
,,19,99,,,0.020350417122244835,1.0,,
7.096301078796387,0.75,19,99,,,,,,
,,19,99,0.028444061055779457,0.9933333396911621,,,,
,,20,100,,,,,4.384832859039307,0.6907216310501099
