val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0315351486206055,0.6764705777168274,0,3,,,,
,,0,3,1.0408531427383423,0.6911764740943909,,
1.0091772079467773,0.6764705777168274,1,7,,,,
,,1,7,1.0142569541931152,0.7279411554336548,,
0.974453866481781,0.6764705777168274,2,11,,,,
,,2,11,0.9809487462043762,0.7058823704719543,,
0.9338789582252502,0.6764705777168274,3,15,,,,
,,3,15,0.9304561614990234,0.7132353186607361,,
0.897580087184906,0.6764705777168274,4,19,,,,
,,4,19,0.8760685324668884,0.7058823704719543,,
0.8910742402076721,0.6764705777168274,5,23,,,,
,,5,23,0.7984910011291504,0.7279411554336548,,
0.9410337209701538,0.6764705777168274,6,27,,,,
,,6,27,0.7038002014160156,0.7352941036224365,,
1.0190730094909668,0.6764705777168274,7,31,,,,
,,7,31,0.7324886322021484,0.7058823704719543,,
1.0434521436691284,0.6764705777168274,8,35,,,,
,,8,35,0.6773775815963745,0.7426470518112183,,
1.025341510772705,0.6764705777168274,9,39,,,,
,,9,39,0.6736432313919067,0.7279411554336548,,
0.9802181124687195,0.6764705777168274,10,43,,,,
,,10,43,0.6391854286193848,0.7132353186607361,,
0.9667002558708191,0.6764705777168274,11,47,,,,
,,11,47,0.5839159488677979,0.7352941036224365,,
,,12,49,,,0.6765322089195251,0.6470588445663452
0.9807889461517334,0.6764705777168274,12,51,,,,
,,12,51,0.5838426947593689,0.720588207244873,,
1.030166506767273,0.6764705777168274,13,55,,,,
,,13,55,0.5632262825965881,0.720588207244873,,
1.065277099609375,0.6764705777168274,14,59,,,,
,,14,59,0.4907107651233673,0.7573529481887817,,
1.0876916646957397,0.6764705777168274,15,63,,,,
,,15,63,0.5103451609611511,0.7426470518112183,,
1.0816775560379028,0.6911764740943909,16,67,,,,
,,16,67,0.45040765404701233,0.7720588445663452,,
1.0792169570922852,0.7058823704719543,17,71,,,,
,,17,71,0.4148101806640625,0.8235294222831726,,
1.166953206062317,0.7352941036224365,18,75,,,,
,,18,75,0.3658146560192108,0.8382353186607361,,
1.187889814376831,0.75,19,79,,,,
,,19,79,0.3449464738368988,0.8529411554336548,,
