val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0981011390686035,0.11764705926179886,0,4,,,,
,,0,4,1.1201272010803223,0.1066666692495346,,
1.0248324871063232,0.6764705777168274,1,9,,,,
,,1,9,1.0665498971939087,0.4266666769981384,,
0.9346228241920471,0.6764705777168274,2,14,,,,
,,2,14,0.9647906422615051,0.7066666483879089,,
0.9208529591560364,0.6764705777168274,3,19,,,,
,,3,19,0.8182673454284668,0.7200000286102295,,
1.0182114839553833,0.6764705777168274,4,24,,,,
,,4,24,0.7429187893867493,0.7200000286102295,,
1.02829110622406,0.6764705777168274,5,29,,,,
,,5,29,0.7115598320960999,0.7133333086967468,,
0.9703965187072754,0.6764705777168274,6,34,,,,
,,6,34,0.6655996441841125,0.7200000286102295,,
0.9510054588317871,0.6764705777168274,7,39,,,,
,,7,39,0.6211509108543396,0.7133333086967468,,
1.016553282737732,0.6764705777168274,8,44,,,,
,,8,44,0.5266454219818115,0.7266666889190674,,
,,9,49,,,0.4304165542125702,0.800000011920929
1.0581694841384888,0.6764705777168274,9,49,,,,
,,9,49,0.4764082729816437,0.7400000095367432,,
1.0758863687515259,0.7058823704719543,10,54,,,,
,,10,54,0.41587162017822266,0.8266666531562805,,
1.128239631652832,0.7058823704719543,11,59,,,,
,,11,59,0.35199037194252014,0.8666666746139526,,
1.3232866525650024,0.7647058963775635,12,64,,,,
,,12,64,0.2778940200805664,0.8733333349227905,,
1.346510887145996,0.720588207244873,13,69,,,,
,,13,69,0.23092065751552582,0.8933333158493042,,
1.4712356328964233,0.6911764740943909,14,74,,,,
,,14,74,0.198921799659729,0.8933333158493042,,
1.8408420085906982,0.7352941036224365,15,79,,,,
,,15,79,0.16503484547138214,0.9133333563804626,,
2.048365592956543,0.7352941036224365,16,84,,,,
,,16,84,0.13860420882701874,0.9333333373069763,,
2.120511293411255,0.7352941036224365,17,89,,,,
,,17,89,0.11275516450405121,0.9599999785423279,,
2.2485954761505127,0.7352941036224365,18,94,,,,
,,18,94,0.09132037311792374,0.9733333587646484,,
,,19,99,,,0.09812209755182266,1.0
2.545682191848755,0.7352941036224365,19,99,,,,
,,19,99,0.0727401003241539,0.9866666793823242,,
