val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.307297706604004,0.6764705777168274,0,4,,,,,,
,,0,4,0.8411679863929749,0.6000000238418579,,,,
1.0996651649475098,0.7058823704719543,1,9,,,,,,
,,1,9,0.6144362092018127,0.7333333492279053,,,,
1.1431010961532593,0.720588207244873,2,14,,,,,,
,,2,14,0.520989716053009,0.8199999928474426,,,,
1.2630589008331299,0.75,3,19,,,,,,
,,3,19,0.4282376170158386,0.8133333325386047,,,,
1.2657790184020996,0.7352941036224365,4,24,,,,,,
,,4,24,0.3285979628562927,0.8799999952316284,,,,
1.4327141046524048,0.7352941036224365,5,29,,,,,,
,,5,29,0.2566946744918823,0.8933333158493042,,,,
1.653270959854126,0.7352941036224365,6,34,,,,,,
,,6,34,0.19594617187976837,0.9133333563804626,,,,
1.8436720371246338,0.7352941036224365,7,39,,,,,,
,,7,39,0.15120257437229156,0.95333331823349,,,,
2.0120532512664795,0.720588207244873,8,44,,,,,,
,,8,44,0.11369683593511581,0.9733333587646484,,,,
,,9,49,,,0.05637405067682266,1.0,,
2.232956886291504,0.720588207244873,9,49,,,,,,
,,9,49,0.08478160947561264,0.9800000190734863,,,,
2.449817180633545,0.720588207244873,10,54,,,,,,
,,10,54,0.07310028374195099,0.9933333396911621,,,,
2.717454671859741,0.720588207244873,11,59,,,,,,
,,11,59,0.05778634920716286,0.9933333396911621,,,,
2.8247084617614746,0.7352941036224365,12,64,,,,,,
,,12,64,0.0455046221613884,0.9933333396911621,,,,
2.882887125015259,0.7058823704719543,13,69,,,,,,
,,13,69,0.036242689937353134,0.9933333396911621,,,,
3.0122222900390625,0.6911764740943909,14,74,,,,,,
,,14,74,0.0314943864941597,0.9933333396911621,,,,
3.214524984359741,0.7058823704719543,15,79,,,,,,
,,15,79,0.01844157464802265,1.0,,,,
3.354177236557007,0.7058823704719543,16,84,,,,,,
,,16,84,0.021564267575740814,1.0,,,,
3.4531893730163574,0.7058823704719543,17,89,,,,,,
,,17,89,0.01778705231845379,1.0,,,,
3.5263123512268066,0.7058823704719543,18,94,,,,,,
,,18,94,0.015090306289494038,1.0,,,,
,,19,99,,,0.004124560859054327,1.0,,
3.6033496856689453,0.720588207244873,19,99,,,,,,
,,19,99,0.013037535361945629,1.0,,,,
,,20,100,,,,,2.0568385124206543,0.6907216310501099
