val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0559608936309814,0.6470588445663452,0,4,,,,
,,0,4,1.0710591077804565,0.5666666626930237,,
1.024968147277832,0.6764705777168274,1,9,,,,
,,1,9,1.035669207572937,0.7066666483879089,,
0.9768507480621338,0.6764705777168274,2,14,,,,
,,2,14,0.9780015349388123,0.7333333492279053,,
0.9298925995826721,0.6764705777168274,3,19,,,,
,,3,19,0.9050005078315735,0.7266666889190674,,
0.9246763586997986,0.6764705777168274,4,24,,,,
,,4,24,0.8104467988014221,0.7266666889190674,,
0.993768036365509,0.6764705777168274,5,29,,,,
,,5,29,0.7320150136947632,0.7400000095367432,,
1.0525645017623901,0.6764705777168274,6,34,,,,
,,6,34,0.7163586616516113,0.7200000286102295,,
1.0451921224594116,0.6764705777168274,7,39,,,,
,,7,39,0.7003830075263977,0.7200000286102295,,
0.9989461302757263,0.6764705777168274,8,44,,,,
,,8,44,0.6633511185646057,0.7133333086967468,,
,,9,49,,,0.6538651585578918,0.699999988079071
0.9807858467102051,0.6764705777168274,9,49,,,,
,,9,49,0.6135782599449158,0.7333333492279053,,
1.0090409517288208,0.6764705777168274,10,54,,,,
,,10,54,0.6108598113059998,0.7133333086967468,,
1.0535556077957153,0.6764705777168274,11,59,,,,
,,11,59,0.5770465135574341,0.7200000286102295,,
1.1022464036941528,0.6764705777168274,12,64,,,,
,,12,64,0.5283819437026978,0.7266666889190674,,
1.0892435312271118,0.6764705777168274,13,69,,,,
,,13,69,0.5017201900482178,0.746666669845581,,
1.1107386350631714,0.7058823704719543,14,74,,,,
,,14,74,0.4715805947780609,0.753333330154419,,
1.184667944908142,0.720588207244873,15,79,,,,
,,15,79,0.4043743908405304,0.8133333325386047,,
1.276567816734314,0.7352941036224365,16,84,,,,
,,16,84,0.36887088418006897,0.846666693687439,,
1.3161437511444092,0.7647058963775635,17,89,,,,
,,17,89,0.3389175534248352,0.8600000143051147,,
1.4497804641723633,0.7647058963775635,18,94,,,,
,,18,94,0.26843321323394775,0.8733333349227905,,
,,19,99,,,0.14318342506885529,0.9333333373069763
1.5796089172363281,0.7352941036224365,19,99,,,,
,,19,99,0.2277442216873169,0.8933333158493042,,
