val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.022620439529419,0.6764705777168274,0,4,,,,,,
,,0,4,1.0126019716262817,0.7333333492279053,,,,
1.0051275491714478,0.6764705777168274,1,9,,,,,,
,,1,9,0.9962721467018127,0.7133333086967468,,,,
0.9882128238677979,0.6764705777168274,2,14,,,,,,
,,2,14,0.9720133543014526,0.7266666889190674,,,,
0.9722440242767334,0.6764705777168274,3,19,,,,,,
,,3,19,0.9500661492347717,0.7266666889190674,,,,
0.9581586122512817,0.6764705777168274,4,24,,,,,,
,,4,24,0.937998354434967,0.7133333086967468,,,,
0.9445228576660156,0.6764705777168274,5,29,,,,,,
,,5,29,0.9183238744735718,0.7200000286102295,,,,
0.9317432045936584,0.6764705777168274,6,34,,,,,,
,,6,34,0.8957098126411438,0.7266666889190674,,,,
0.9203290343284607,0.6764705777168274,7,39,,,,,,
,,7,39,0.8842307329177856,0.7133333086967468,,,,
0.9099894165992737,0.6764705777168274,8,44,,,,,,
,,8,44,0.8719584941864014,0.7133333086967468,,,,
,,9,49,,,0.8056708574295044,0.7666666507720947,,
0.9002232551574707,0.6764705777168274,9,49,,,,,,
,,9,49,0.8480570912361145,0.7200000286102295,,,,
0.8917175531387329,0.6764705777168274,10,54,,,,,,
,,10,54,0.8352648615837097,0.7200000286102295,,,,
0.8844506740570068,0.6764705777168274,11,59,,,,,,
,,11,59,0.8223363757133484,0.7200000286102295,,,,
0.8782292008399963,0.6764705777168274,12,64,,,,,,
,,12,64,0.813804030418396,0.7200000286102295,,,,
0.8728232979774475,0.6764705777168274,13,69,,,,,,
,,13,69,0.7952064275741577,0.7266666889190674,,,,
0.8686147928237915,0.6764705777168274,14,74,,,,,,
,,14,74,0.7824254631996155,0.7266666889190674,,,,
0.8656851649284363,0.6764705777168274,15,79,,,,,,
,,15,79,0.7936906218528748,0.7066666483879089,,,,
0.863165557384491,0.6764705777168274,16,84,,,,,,
,,16,84,0.7596825361251831,0.7333333492279053,,,,
0.8615198731422424,0.6764705777168274,17,89,,,,,,
,,17,89,0.7628454566001892,0.7266666889190674,,,,
0.8605554103851318,0.6764705777168274,18,94,,,,,,
,,18,94,0.7634302973747253,0.7200000286102295,,,,
,,19,99,,,0.7703611850738525,0.699999988079071,,
0.8600800633430481,0.6764705777168274,19,99,,,,,,
,,19,99,0.744681179523468,0.7266666889190674,,,,
,,20,100,,,,,0.8009064793586731,0.7010309100151062
