val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.088922381401062,0.5441176295280457,0,4,,,,
,,0,4,1.1095407009124756,0.25999999046325684,,
1.039636254310608,0.6764705777168274,1,9,,,,
,,1,9,1.0667352676391602,0.6266666650772095,,
0.973436713218689,0.6764705777168274,2,14,,,,
,,2,14,1.0059860944747925,0.7133333086967468,,
0.910932183265686,0.6764705777168274,3,19,,,,
,,3,19,0.9054896831512451,0.7266666889190674,,
0.8870672583580017,0.6764705777168274,4,24,,,,
,,4,24,0.8208501935005188,0.7133333086967468,,
0.9508209228515625,0.6764705777168274,5,29,,,,
,,5,29,0.7300121784210205,0.7266666889190674,,
1.0160197019577026,0.6764705777168274,6,34,,,,
,,6,34,0.7100026607513428,0.7133333086967468,,
1.0150400400161743,0.6764705777168274,7,39,,,,
,,7,39,0.6944158673286438,0.7133333086967468,,
0.9723907709121704,0.6764705777168274,8,44,,,,
,,8,44,0.6518673300743103,0.7133333086967468,,
,,9,49,,,0.6076396107673645,0.7333333492279053
0.9594157934188843,0.6764705777168274,9,49,,,,
,,9,49,0.6055669188499451,0.7200000286102295,,
0.9928288459777832,0.6764705777168274,10,54,,,,
,,10,54,0.5686123371124268,0.7266666889190674,,
1.0372726917266846,0.6764705777168274,11,59,,,,
,,11,59,0.5294743776321411,0.7333333492279053,,
1.046707272529602,0.6764705777168274,12,64,,,,
,,12,64,0.47992420196533203,0.7599999904632568,,
1.0196173191070557,0.720588207244873,13,69,,,,
,,13,69,0.42655640840530396,0.800000011920929,,
1.1149348020553589,0.7352941036224365,14,74,,,,
,,14,74,0.37724217772483826,0.8199999928474426,,
1.1288695335388184,0.75,15,79,,,,
,,15,79,0.3142889142036438,0.8733333349227905,,
1.242846131324768,0.75,16,84,,,,
,,16,84,0.26998060941696167,0.8799999952316284,,
1.3948956727981567,0.75,17,89,,,,
,,17,89,0.2354227751493454,0.8933333158493042,,
1.4446250200271606,0.75,18,94,,,,
,,18,94,0.2064603716135025,0.8999999761581421,,
,,19,99,,,0.20365716516971588,0.8999999761581421
1.558721899986267,0.7647058963775635,19,99,,,,
,,19,99,0.18328425288200378,0.9200000166893005,,
