val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.1224079132080078,0.25,0,4,,,,
,,0,4,1.1539483070373535,0.1066666692495346,,
1.0898146629333496,0.36764705181121826,1,9,,,,
,,1,9,1.1215344667434692,0.1599999964237213,,
1.0438827276229858,0.6764705777168274,2,14,,,,
,,2,14,1.0749330520629883,0.5133333206176758,,
0.9922864437103271,0.6764705777168274,3,19,,,,
,,3,19,1.018936038017273,0.6933333277702332,,
0.9386067390441895,0.6764705777168274,4,24,,,,
,,4,24,0.9410730004310608,0.7200000286102295,,
0.9073477387428284,0.6764705777168274,5,29,,,,
,,5,29,0.8475027084350586,0.7266666889190674,,
0.9317889213562012,0.6764705777168274,6,34,,,,
,,6,34,0.7698822021484375,0.7200000286102295,,
0.9924538731575012,0.6764705777168274,7,39,,,,
,,7,39,0.7337825298309326,0.7200000286102295,,
1.0377388000488281,0.6764705777168274,8,44,,,,
,,8,44,0.6885198950767517,0.7333333492279053,,
,,9,49,,,0.686002790927887,0.699999988079071
1.0381368398666382,0.6764705777168274,9,49,,,,
,,9,49,0.688140332698822,0.7200000286102295,,
1.0087065696716309,0.6764705777168274,10,54,,,,
,,10,54,0.6712312698364258,0.7200000286102295,,
0.9879264831542969,0.6764705777168274,11,59,,,,
,,11,59,0.6335634589195251,0.7200000286102295,,
0.9924589991569519,0.6764705777168274,12,64,,,,
,,12,64,0.5849682092666626,0.746666669845581,,
1.0276416540145874,0.6764705777168274,13,69,,,,
,,13,69,0.5611457228660583,0.7400000095367432,,
1.0705763101577759,0.6764705777168274,14,74,,,,
,,14,74,0.5613904595375061,0.7200000286102295,,
1.066329002380371,0.6764705777168274,15,79,,,,
,,15,79,0.5183864831924438,0.7400000095367432,,
1.1088839769363403,0.6764705777168274,16,84,,,,
,,16,84,0.47653070092201233,0.746666669845581,,
1.1104782819747925,0.6911764740943909,17,89,,,,
,,17,89,0.44097310304641724,0.7866666913032532,,
1.1930607557296753,0.7058823704719543,18,94,,,,
,,18,94,0.38456571102142334,0.8266666531562805,,
,,19,99,,,0.35100647807121277,0.8999999761581421
1.2253334522247314,0.75,19,99,,,,
,,19,99,0.3560495972633362,0.846666693687439,,
