val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
0.993812084197998,0.5588235259056091,0,8,,,,
,,0,8,1.0850642919540405,0.3888888955116272,,
0.9209722280502319,0.6617646813392639,1,17,,,,
,,1,17,0.881787121295929,0.6388888955116272,,
0.9561029076576233,0.6764705777168274,2,26,,,,
,,2,26,0.7729353308677673,0.7013888955116272,,
0.9951554536819458,0.6764705777168274,3,35,,,,
,,3,35,0.6656195521354675,0.7222222089767456,,
1.0051047801971436,0.6764705777168274,4,44,,,,
,,4,44,0.6635336875915527,0.7083333134651184,,
,,5,49,,,0.4650772511959076,0.875
0.993341326713562,0.6911764740943909,5,53,,,,
,,5,53,0.5930614471435547,0.7430555820465088,,
1.0172837972640991,0.6911764740943909,6,62,,,,
,,6,62,0.5487870573997498,0.7638888955116272,,
1.0118277072906494,0.7058823704719543,7,71,,,,
,,7,71,0.5321608781814575,0.7638888955116272,,
1.0027894973754883,0.75,8,80,,,,
,,8,80,0.4699152410030365,0.8055555820465088,,
1.0151952505111694,0.75,9,89,,,,
,,9,89,0.454345166683197,0.7916666865348816,,
1.0588411092758179,0.7352941036224365,10,98,,,,
,,10,98,0.3794277012348175,0.8472222089767456,,
,,11,99,,,0.40751588344573975,0.875
1.0798492431640625,0.75,11,107,,,,
,,11,107,0.3631416857242584,0.8541666865348816,,
1.100449562072754,0.75,12,116,,,,
,,12,116,0.3341173827648163,0.8680555820465088,,
1.1408363580703735,0.75,13,125,,,,
,,13,125,0.3080548942089081,0.875,,
1.2014522552490234,0.75,14,134,,,,
,,14,134,0.25698813796043396,0.8888888955116272,,
1.23451566696167,0.720588207244873,15,143,,,,
,,15,143,0.2473905384540558,0.9097222089767456,,
,,16,149,,,0.39561426639556885,0.8125
1.3287476301193237,0.75,16,152,,,,
,,16,152,0.21570611000061035,0.9236111044883728,,
1.3330827951431274,0.75,17,161,,,,
,,17,161,0.20337149500846863,0.9305555820465088,,
1.3919644355773926,0.7352941036224365,18,170,,,,
,,18,170,0.1793985366821289,0.9513888955116272,,
1.4447892904281616,0.7352941036224365,19,179,,,,
,,19,179,0.14520885050296783,0.9583333134651184,,
