val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.1015307903289795,0.6764705777168274,0,4,,,,,,
,,0,4,2.909428596496582,0.36666667461395264,,,,
1.6232330799102783,0.6764705777168274,1,9,,,,,,
,,1,9,1.0244938135147095,0.746666669845581,,,,
1.0763100385665894,0.7058823704719543,2,14,,,,,,
,,2,14,0.5162282586097717,0.7666666507720947,,,,
1.2925162315368652,0.7058823704719543,3,19,,,,,,
,,3,19,0.5044714212417603,0.7799999713897705,,,,
1.2189534902572632,0.720588207244873,4,24,,,,,,
,,4,24,0.36537638306617737,0.8066666722297668,,,,
1.5122591257095337,0.720588207244873,5,29,,,,,,
,,5,29,0.33529844880104065,0.8066666722297668,,,,
1.8208948373794556,0.75,6,34,,,,,,
,,6,34,0.30226269364356995,0.8266666531562805,,,,
2.064579725265503,0.720588207244873,7,39,,,,,,
,,7,39,0.2747515141963959,0.8799999952316284,,,,
2.1379289627075195,0.6764705777168274,8,44,,,,,,
,,8,44,0.24464787542819977,0.9066666960716248,,,,
,,9,49,,,0.2572404444217682,0.8999999761581421,,
2.222200632095337,0.6764705777168274,9,49,,,,,,
,,9,49,0.23068171739578247,0.9266666769981384,,,,
2.540393352508545,0.75,10,54,,,,,,
,,10,54,0.19386249780654907,0.9399999976158142,,,,
2.7994585037231445,0.720588207244873,11,59,,,,,,
,,11,59,0.20857879519462585,0.9333333373069763,,,,
3.110128164291382,0.720588207244873,12,64,,,,,,
,,12,64,0.1963195949792862,0.9266666769981384,,,,
3.257873296737671,0.720588207244873,13,69,,,,,,
,,13,69,0.18027284741401672,0.9399999976158142,,,,
3.3821797370910645,0.7058823704719543,14,74,,,,,,
,,14,74,0.18285192549228668,0.9333333373069763,,,,
3.4979279041290283,0.6911764740943909,15,79,,,,,,
,,15,79,0.1789661943912506,0.9333333373069763,,,,
3.5531067848205566,0.6911764740943909,16,84,,,,,,
,,16,84,0.1764635443687439,0.9333333373069763,,,,
3.6172609329223633,0.6911764740943909,17,89,,,,,,
,,17,89,0.17628933489322662,0.9399999976158142,,,,
3.678609848022461,0.6911764740943909,18,94,,,,,,
,,18,94,0.17434433102607727,0.9399999976158142,,,,
,,19,99,,,0.14878511428833008,0.9333333373069763,,
3.7811827659606934,0.6911764740943909,19,99,,,,,,
,,19,99,0.1765679121017456,0.9399999976158142,,,,
,,20,100,,,,,2.7496445178985596,0.6701030731201172
