val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.1382156610488892,0.14705882966518402,0,2,,,,
,,0,2,1.1415283679962158,0.13333334028720856,,
1.124792218208313,0.1764705926179886,1,5,,,,
,,1,5,1.12552011013031,0.20666666328907013,,
1.1039948463439941,0.27941176295280457,2,8,,,,
,,2,8,1.1062393188476562,0.25999999046325684,,
1.0745704174041748,0.4264705777168274,3,11,,,,
,,3,11,1.0778958797454834,0.4399999976158142,,
1.0411186218261719,0.5147058963775635,4,14,,,,
,,4,14,1.0358895063400269,0.6066666841506958,,
1.0058050155639648,0.6176470518112183,5,17,,,,
,,5,17,0.9863923192024231,0.6800000071525574,,
0.9694217443466187,0.6617646813392639,6,20,,,,
,,6,20,0.9355340600013733,0.699999988079071,,
0.9427206516265869,0.6764705777168274,7,23,,,,
,,7,23,0.8751194477081299,0.699999988079071,,
0.9374626278877258,0.6764705777168274,8,26,,,,
,,8,26,0.806853175163269,0.7200000286102295,,
0.9633452296257019,0.6764705777168274,9,29,,,,
,,9,29,0.7446078062057495,0.7266666889190674,,
1.0103601217269897,0.6764705777168274,10,32,,,,
,,10,32,0.7231612205505371,0.7266666889190674,,
1.0495688915252686,0.6764705777168274,11,35,,,,
,,11,35,0.6951759457588196,0.7200000286102295,,
1.0732530355453491,0.6764705777168274,12,38,,,,
,,12,38,0.6627985835075378,0.7266666889190674,,
1.068472981452942,0.6764705777168274,13,41,,,,
,,13,41,0.6809245944023132,0.7066666483879089,,
1.051229476928711,0.6764705777168274,14,44,,,,
,,14,44,0.6253489255905151,0.7200000286102295,,
1.0257112979888916,0.6764705777168274,15,47,,,,
,,15,47,0.6149420142173767,0.7133333086967468,,
,,16,49,,,0.5107519030570984,0.7599999904632568
1.017278790473938,0.6764705777168274,16,50,,,,
,,16,50,0.5750033259391785,0.7400000095367432,,
1.0239416360855103,0.6764705777168274,17,53,,,,
,,17,53,0.5540457367897034,0.746666669845581,,
1.0583363771438599,0.6764705777168274,18,56,,,,
,,18,56,0.5124752521514893,0.7666666507720947,,
1.0989054441452026,0.6764705777168274,19,59,,,,
,,19,59,0.48342660069465637,0.7733333110809326,,
