val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.1106303930282593,0.6764705777168274,0,8,,,,
,,0,8,0.7924556732177734,0.7013888955116272,,
1.1615185737609863,0.6911764740943909,1,17,,,,
,,1,17,0.5705955028533936,0.7708333134651184,,
1.5758012533187866,0.6764705777168274,2,26,,,,
,,2,26,0.35760945081710815,0.8611111044883728,,
2.090926170349121,0.6029411554336548,3,35,,,,
,,3,35,0.3593809902667999,0.8680555820465088,,
2.7900025844573975,0.7058823704719543,4,44,,,,
,,4,44,0.26408830285072327,0.9027777910232544,,
,,5,49,,,0.3541344106197357,0.75
3.2084147930145264,0.6617646813392639,5,53,,,,
,,5,53,0.20634043216705322,0.9097222089767456,,
3.9372310638427734,0.5588235259056091,6,62,,,,
,,6,62,0.16151590645313263,0.9513888955116272,,
4.377323627471924,0.6029411554336548,7,71,,,,
,,7,71,0.10699892044067383,0.9513888955116272,,
4.146888732910156,0.6617646813392639,8,80,,,,
,,8,80,0.16568951308727264,0.9513888955116272,,
5.397032260894775,0.6323529481887817,9,89,,,,
,,9,89,0.3145863115787506,0.9305555820465088,,
5.9407148361206055,0.6617646813392639,10,98,,,,
,,10,98,0.3487459421157837,0.9166666865348816,,
,,11,99,,,0.4760924279689789,0.875
7.598051071166992,0.5441176295280457,11,107,,,,
,,11,107,0.7436338067054749,0.8819444179534912,,
7.9244465827941895,0.6617646813392639,12,116,,,,
,,12,116,0.562873899936676,0.8819444179534912,,
12.03993034362793,0.6764705777168274,13,125,,,,
,,13,125,0.5116422772407532,0.9097222089767456,,
11.029603958129883,0.6029411554336548,14,134,,,,
,,14,134,0.6684561967849731,0.8958333134651184,,
15.264668464660645,0.5882353186607361,15,143,,,,
,,15,143,0.6657546758651733,0.9027777910232544,,
,,16,149,,,0.7113558650016785,0.9375
20.03679084777832,0.6617646813392639,16,152,,,,
,,16,152,1.822407841682434,0.8888888955116272,,
12.427116394042969,0.5882353186607361,17,161,,,,
,,17,161,2.2757158279418945,0.8958333134651184,,
22.366254806518555,0.6911764740943909,18,170,,,,
,,18,170,2.6169488430023193,0.8680555820465088,,
20.20594024658203,0.6176470518112183,19,179,,,,
,,19,179,1.8600842952728271,0.8819444179534912,,
