val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
0.9992397427558899,0.6764705777168274,0,6,,,,,,
,,0,6,1.0481220483779907,0.44999998807907104,,,,
0.9470810890197754,0.6764705777168274,1,13,,,,,,
,,1,13,0.9511727690696716,0.6857143044471741,,,,
0.9175910949707031,0.6617646813392639,2,20,,,,,,
,,2,20,0.8797749280929565,0.7214285731315613,,,,
0.9025700688362122,0.6764705777168274,3,27,,,,,,
,,3,27,0.8470801711082458,0.7214285731315613,,,,
0.895113468170166,0.6764705777168274,4,34,,,,,,
,,4,34,0.7949740290641785,0.7285714149475098,,,,
0.8926846385002136,0.6764705777168274,5,41,,,,,,
,,5,41,0.7756246328353882,0.7428571581840515,,,,
0.8934410810470581,0.6764705777168274,6,48,,,,,,
,,6,48,0.7483918070793152,0.7357142567634583,,,,
,,7,49,,,0.7846067547798157,0.6499999761581421,,
0.89494788646698,0.6764705777168274,7,55,,,,,,
,,7,55,0.7578564286231995,0.7214285731315613,,,,
0.8962491154670715,0.6764705777168274,8,62,,,,,,
,,8,62,0.7683269381523132,0.6857143044471741,,,,
0.9002500772476196,0.6764705777168274,9,69,,,,,,
,,9,69,0.7126920223236084,0.7428571581840515,,,,
0.9025447964668274,0.6764705777168274,10,76,,,,,,
,,10,76,0.7330031394958496,0.7214285731315613,,,,
0.9048001766204834,0.6764705777168274,11,83,,,,,,
,,11,83,0.7140766978263855,0.7285714149475098,,,,
0.9075754880905151,0.6764705777168274,12,90,,,,,,
,,12,90,0.7083595991134644,0.7285714149475098,,,,
0.9090569615364075,0.6764705777168274,13,97,,,,,,
,,13,97,0.7133302688598633,0.7214285731315613,,,,
,,14,99,,,0.9708937406539917,0.6000000238418579,,
0.9105462431907654,0.6764705777168274,14,104,,,,,,
,,14,104,0.7028964757919312,0.7214285731315613,,,,
0.911870539188385,0.6764705777168274,15,111,,,,,,
,,15,111,0.7115782499313354,0.7142857313156128,,,,
0.9153202176094055,0.6764705777168274,16,118,,,,,,
,,16,118,0.6737297177314758,0.7357142567634583,,,,
0.9184034466743469,0.6764705777168274,17,125,,,,,,
,,17,125,0.682251513004303,0.7285714149475098,,,,
0.9178722500801086,0.6764705777168274,18,132,,,,,,
,,18,132,0.7069931030273438,0.7142857313156128,,,,
0.9190746545791626,0.6764705777168274,19,139,,,,,,
,,19,139,0.6810770034790039,0.7214285731315613,,,,
,,20,140,,,,,0.7995300889015198,0.7010309100151062
