val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.0300616025924683,0.6764705777168274,0,2,,,,,,
,,0,2,1.0196216106414795,0.7333333492279053,,,,
1.0181000232696533,0.6764705777168274,1,5,,,,,,
,,1,5,1.006295919418335,0.7250000238418579,,,,
0.9985093474388123,0.6764705777168274,2,8,,,,,,
,,2,8,0.9849990606307983,0.7166666388511658,,,,
0.9727612733840942,0.6764705777168274,3,11,,,,,,
,,3,11,0.9632485508918762,0.699999988079071,,,,
0.9452438354492188,0.6764705777168274,4,14,,,,,,
,,4,14,0.9273591637611389,0.7083333134651184,,,,
0.9171287417411804,0.6764705777168274,5,17,,,,,,
,,5,17,0.8805274963378906,0.7166666388511658,,,,
0.8962154388427734,0.6764705777168274,6,20,,,,,,
,,6,20,0.8407703638076782,0.699999988079071,,,,
0.8943623900413513,0.6764705777168274,7,23,,,,,,
,,7,23,0.7452892065048218,0.7416666746139526,,,,
0.921579897403717,0.6764705777168274,8,26,,,,,,
,,8,26,0.7373112440109253,0.7166666388511658,,,,
0.9746001958847046,0.6764705777168274,9,29,,,,,,
,,9,29,0.7205005288124084,0.7083333134651184,,,,
1.0089097023010254,0.6764705777168274,10,32,,,,,,
,,10,32,0.7680418491363525,0.6666666865348816,,,,
1.0240668058395386,0.6764705777168274,11,35,,,,,,
,,11,35,0.6463941931724548,0.7333333492279053,,,,
1.0292164087295532,0.6764705777168274,12,38,,,,,,
,,12,38,0.6400439143180847,0.75,,,,
1.020025372505188,0.6764705777168274,13,41,,,,,,
,,13,41,0.6300321817398071,0.7333333492279053,,,,
1.012165904045105,0.6764705777168274,14,44,,,,,,
,,14,44,0.5831639766693115,0.75,,,,
0.9971974492073059,0.6764705777168274,15,47,,,,,,
,,15,47,0.6587844491004944,0.6833333373069763,,,,
,,16,49,,,0.5864800214767456,0.675000011920929,,
0.9898209571838379,0.6764705777168274,16,50,,,,,,
,,16,50,0.5853025317192078,0.7250000238418579,,,,
0.9974933862686157,0.6764705777168274,17,53,,,,,,
,,17,53,0.5399159789085388,0.7583333253860474,,,,
1.0266996622085571,0.6764705777168274,18,56,,,,,,
,,18,56,0.5394766330718994,0.7583333253860474,,,,
1.0627636909484863,0.6764705777168274,19,59,,,,,,
,,19,59,0.4911089539527893,0.7833333611488342,,,,
,,20,60,,,,,0.8349881768226624,0.6907216310501099
