val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0926017761230469,0.3529411852359772,0,4,,,,
,,0,4,1.1059837341308594,0.25999999046325684,,
1.0540205240249634,0.5588235259056091,1,9,,,,
,,1,9,1.0704420804977417,0.4333333373069763,,
0.9949936866760254,0.6617646813392639,2,14,,,,
,,2,14,1.0020803213119507,0.6933333277702332,,
0.9364056587219238,0.6764705777168274,3,19,,,,
,,3,19,0.9160746335983276,0.7266666889190674,,
0.9196550250053406,0.6764705777168274,4,24,,,,
,,4,24,0.8217172026634216,0.7133333086967468,,
0.9707617163658142,0.6764705777168274,5,29,,,,
,,5,29,0.7374787926673889,0.7200000286102295,,
1.0533831119537354,0.6764705777168274,6,34,,,,
,,6,34,0.7333343625068665,0.7133333086967468,,
1.0699150562286377,0.6764705777168274,7,39,,,,
,,7,39,0.6990265846252441,0.7133333086967468,,
1.0185112953186035,0.6764705777168274,8,44,,,,
,,8,44,0.659956693649292,0.7133333086967468,,
,,9,49,,,0.4751235544681549,0.7666666507720947
1.0171914100646973,0.6764705777168274,9,49,,,,
,,9,49,0.5796907544136047,0.7400000095367432,,
1.05121648311615,0.6764705777168274,10,54,,,,
,,10,54,0.5766055583953857,0.7266666889190674,,
1.1003698110580444,0.6764705777168274,11,59,,,,
,,11,59,0.5325039029121399,0.7133333086967468,,
1.117063045501709,0.6764705777168274,12,64,,,,
,,12,64,0.4959786534309387,0.7599999904632568,,
1.1581745147705078,0.6764705777168274,13,69,,,,
,,13,69,0.4211397171020508,0.8199999928474426,,
1.270525574684143,0.720588207244873,14,74,,,,
,,14,74,0.3752981424331665,0.8266666531562805,,
1.3582903146743774,0.7352941036224365,15,79,,,,
,,15,79,0.33308401703834534,0.8533333539962769,,
1.450358510017395,0.7352941036224365,16,84,,,,
,,16,84,0.2918255925178528,0.8733333349227905,,
1.5865298509597778,0.7352941036224365,17,89,,,,
,,17,89,0.24295835196971893,0.8933333158493042,,
1.739753246307373,0.7352941036224365,18,94,,,,
,,18,94,0.2023230940103531,0.9066666960716248,,
,,19,99,,,0.12946519255638123,0.9333333373069763
1.858755111694336,0.720588207244873,19,99,,,,
,,19,99,0.18067017197608948,0.9133333563804626,,
