val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.1041203737258911,0.29411765933036804,0,4,,,,
,,0,4,1.119766116142273,0.1733333319425583,,
1.050636887550354,0.529411792755127,1,9,,,,
,,1,9,1.0817070007324219,0.36000001430511475,,
0.9705972075462341,0.6764705777168274,2,14,,,,
,,2,14,0.9951536059379578,0.7200000286102295,,
0.9127776622772217,0.6764705777168274,3,19,,,,
,,3,19,0.8798283934593201,0.7200000286102295,,
0.9509076476097107,0.6764705777168274,4,24,,,,
,,4,24,0.7642713189125061,0.7200000286102295,,
1.0495576858520508,0.6764705777168274,5,29,,,,
,,5,29,0.7062736749649048,0.7266666889190674,,
1.0652236938476562,0.6764705777168274,6,34,,,,
,,6,34,0.7077616453170776,0.7200000286102295,,
1.0035240650177002,0.6764705777168274,7,39,,,,
,,7,39,0.6777974367141724,0.7066666483879089,,
0.9483099579811096,0.6764705777168274,8,44,,,,
,,8,44,0.6029279232025146,0.7333333492279053,,
,,9,49,,,0.609115719795227,0.6666666865348816
0.968072235584259,0.6764705777168274,9,49,,,,
,,9,49,0.5849440693855286,0.7200000286102295,,
1.0186675786972046,0.6764705777168274,10,54,,,,
,,10,54,0.5345948934555054,0.7266666889190674,,
1.0256938934326172,0.6764705777168274,11,59,,,,
,,11,59,0.5013684034347534,0.7333333492279053,,
1.063339352607727,0.6764705777168274,12,64,,,,
,,12,64,0.4448774755001068,0.7733333110809326,,
1.1016466617584229,0.7352941036224365,13,69,,,,
,,13,69,0.3701137900352478,0.8333333134651184,,
1.1795849800109863,0.75,14,74,,,,
,,14,74,0.3304383158683777,0.8533333539962769,,
1.2374385595321655,0.7647058963775635,15,79,,,,
,,15,79,0.2596784234046936,0.8933333158493042,,
1.3410314321517944,0.7647058963775635,16,84,,,,
,,16,84,0.2077295184135437,0.9066666960716248,,
1.480870246887207,0.7647058963775635,17,89,,,,
,,17,89,0.1878313273191452,0.9200000166893005,,
1.6913104057312012,0.7647058963775635,18,94,,,,
,,18,94,0.15079575777053833,0.9466666579246521,,
,,19,99,,,0.11096557974815369,0.9666666388511658
1.8490915298461914,0.75,19,99,,,,
,,19,99,0.12889036536216736,0.9666666388511658,,
