val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.0523087978363037,0.6764705777168274,0,2,,,,,,
,,0,2,0.9664618968963623,0.5799999833106995,,,,
0.8835734724998474,0.6764705777168274,1,5,,,,,,
,,1,5,0.6709392070770264,0.7333333492279053,,,,
1.242045521736145,0.6764705777168274,2,8,,,,,,
,,2,8,0.5521295070648193,0.7400000095367432,,,,
1.16136634349823,0.720588207244873,3,11,,,,,,
,,3,11,0.4267221987247467,0.8066666722297668,,,,
1.5658162832260132,0.75,4,14,,,,,,
,,4,14,0.3344770669937134,0.8533333539962769,,,,
1.9144998788833618,0.75,5,17,,,,,,
,,5,17,0.2488270103931427,0.8666666746139526,,,,
2.0650081634521484,0.6764705777168274,6,20,,,,,,
,,6,20,0.18222765624523163,0.8999999761581421,,,,
2.3744733333587646,0.720588207244873,7,23,,,,,,
,,7,23,0.1350538581609726,0.9200000166893005,,,,
2.811128616333008,0.7352941036224365,8,26,,,,,,
,,8,26,0.1225772500038147,0.9200000166893005,,,,
3.249783754348755,0.720588207244873,9,29,,,,,,
,,9,29,0.09744802117347717,0.95333331823349,,,,
3.590440273284912,0.7058823704719543,10,32,,,,,,
,,10,32,0.06451122462749481,1.0,,,,
3.80741024017334,0.720588207244873,11,35,,,,,,
,,11,35,0.05022682249546051,1.0,,,,
4.194523811340332,0.7058823704719543,12,38,,,,,,
,,12,38,0.03336995467543602,1.0,,,,
4.783960342407227,0.6911764740943909,13,41,,,,,,
,,13,41,0.016507266089320183,1.0,,,,
5.412553787231445,0.7058823704719543,14,44,,,,,,
,,14,44,0.00768511276692152,1.0,,,,
5.995773792266846,0.7058823704719543,15,47,,,,,,
,,15,47,0.003595253685489297,1.0,,,,
,,16,49,,,0.001301574520766735,1.0,,
6.410451889038086,0.7058823704719543,16,50,,,,,,
,,16,50,0.001880598021671176,1.0,,,,
6.723958969116211,0.7058823704719543,17,53,,,,,,
,,17,53,0.0011129758786410093,1.0,,,,
6.948297500610352,0.7058823704719543,18,56,,,,,,
,,18,56,0.0006619567866437137,1.0,,,,
7.122091293334961,0.7058823704719543,19,59,,,,,,
,,19,59,0.000454376800917089,1.0,,,,
,,20,60,,,,,4.964144706726074,0.6494845151901245
