val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.2480854988098145,0.6764705777168274,0,4,,,,,,
,,0,4,0.8527806997299194,0.6000000238418579,,,,
1.0846683979034424,0.6764705777168274,1,9,,,,,,
,,1,9,0.6834160089492798,0.7200000286102295,,,,
1.0555342435836792,0.6764705777168274,2,14,,,,,,
,,2,14,0.5729089379310608,0.746666669845581,,,,
1.0880727767944336,0.6911764740943909,3,19,,,,,,
,,3,19,0.4887388050556183,0.7733333110809326,,,,
1.1172646284103394,0.7352941036224365,4,24,,,,,,
,,4,24,0.40980032086372375,0.800000011920929,,,,
1.2789113521575928,0.75,5,29,,,,,,
,,5,29,0.34504783153533936,0.8399999737739563,,,,
1.4572832584381104,0.7352941036224365,6,34,,,,,,
,,6,34,0.2729208469390869,0.8666666746139526,,,,
1.5599218606948853,0.720588207244873,7,39,,,,,,
,,7,39,0.23694372177124023,0.8933333158493042,,,,
1.692193627357483,0.720588207244873,8,44,,,,,,
,,8,44,0.17928408086299896,0.9133333563804626,,,,
,,9,49,,,0.12752443552017212,0.9333333373069763,,
1.8458446264266968,0.720588207244873,9,49,,,,,,
,,9,49,0.1590764820575714,0.9266666769981384,,,,
1.969170093536377,0.720588207244873,10,54,,,,,,
,,10,54,0.12742532789707184,0.9599999785423279,,,,
2.128443956375122,0.720588207244873,11,59,,,,,,
,,11,59,0.0989965870976448,0.9866666793823242,,,,
2.31919527053833,0.7352941036224365,12,64,,,,,,
,,12,64,0.07582506537437439,0.9866666793823242,,,,
2.4973561763763428,0.7352941036224365,13,69,,,,,,
,,13,69,0.06437130272388458,0.9933333396911621,,,,
2.5877439975738525,0.7352941036224365,14,74,,,,,,
,,14,74,0.05566449463367462,0.9933333396911621,,,,
2.733699321746826,0.7352941036224365,15,79,,,,,,
,,15,79,0.04526221752166748,0.9933333396911621,,,,
2.844369888305664,0.7352941036224365,16,84,,,,,,
,,16,84,0.0364232137799263,0.9933333396911621,,,,
2.9467945098876953,0.720588207244873,17,89,,,,,,
,,17,89,0.03165899217128754,0.9933333396911621,,,,
3.0332415103912354,0.7058823704719543,18,94,,,,,,
,,18,94,0.026382163166999817,0.9933333396911621,,,,
,,19,99,,,0.05198448523879051,1.0,,
3.113161087036133,0.7058823704719543,19,99,,,,,,
,,19,99,0.022423163056373596,1.0,,,,
,,20,100,,,,,1.9165449142456055,0.6804123520851135
