val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.085986614227295,0.3529411852359772,0,6,,,,,,
,,0,6,1.096811294555664,0.23571428656578064,,,,
1.0579853057861328,0.47058823704719543,1,13,,,,,,
,,1,13,1.0653961896896362,0.3928571343421936,,,,
1.0326571464538574,0.6617646813392639,2,20,,,,,,
,,2,20,1.0385289192199707,0.6214285492897034,,,,
1.009245753288269,0.6764705777168274,3,27,,,,,,
,,3,27,1.004669427871704,0.7214285731315613,,,,
0.9874756932258606,0.6764705777168274,4,34,,,,,,
,,4,34,0.9802939295768738,0.7071428298950195,,,,
0.9647282958030701,0.6764705777168274,5,41,,,,,,
,,5,41,0.9390963912010193,0.75,,,,
0.9459144473075867,0.6764705777168274,6,48,,,,,,
,,6,48,0.9231510758399963,0.7214285731315613,,,,
,,7,49,,,0.8887315988540649,0.800000011920929,,
0.9296948909759521,0.6764705777168274,7,55,,,,,,
,,7,55,0.9062244892120361,0.699999988079071,,,,
0.914824366569519,0.6764705777168274,8,62,,,,,,
,,8,62,0.8783097863197327,0.7071428298950195,,,,
0.9008705019950867,0.6764705777168274,9,69,,,,,,
,,9,69,0.8365199565887451,0.7357142567634583,,,,
0.8902902603149414,0.6764705777168274,10,76,,,,,,
,,10,76,0.8290414214134216,0.7214285731315613,,,,
0.8812181353569031,0.6764705777168274,11,83,,,,,,
,,11,83,0.7885723114013672,0.75,,,,
0.8755420446395874,0.6764705777168274,12,90,,,,,,
,,12,90,0.8028836250305176,0.7142857313156128,,,,
0.8717151284217834,0.6764705777168274,13,97,,,,,,
,,13,97,0.7893044352531433,0.7214285731315613,,,,
,,14,99,,,0.6340731382369995,0.800000011920929,,
0.8690864443778992,0.6764705777168274,14,104,,,,,,
,,14,104,0.7415648102760315,0.75,,,,
0.868304967880249,0.6764705777168274,15,111,,,,,,
,,15,111,0.7766128778457642,0.7071428298950195,,,,
0.8686996102333069,0.6764705777168274,16,118,,,,,,
,,16,118,0.7534111142158508,0.7142857313156128,,,,
0.8695391416549683,0.6764705777168274,17,125,,,,,,
,,17,125,0.7597586512565613,0.7142857313156128,,,,
0.8709391951560974,0.6764705777168274,18,132,,,,,,
,,18,132,0.7345161437988281,0.7285714149475098,,,,
0.8734711408615112,0.6764705777168274,19,139,,,,,,
,,19,139,0.7055875062942505,0.7357142567634583,,,,
,,20,140,,,,,0.8067290186882019,0.7010309100151062
