val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.0214848518371582,0.6764705777168274,0,4,,,,,,
,,0,4,1.0121763944625854,0.7333333492279053,,,,
0.9911401271820068,0.6764705777168274,1,9,,,,,,
,,1,9,0.99045330286026,0.7133333086967468,,,,
0.9475049376487732,0.6764705777168274,2,14,,,,,,
,,2,14,0.9375449419021606,0.7266666889190674,,,,
0.9040874242782593,0.6764705777168274,3,19,,,,,,
,,3,19,0.8643171191215515,0.7266666889190674,,,,
0.8969688415527344,0.6764705777168274,4,24,,,,,,
,,4,24,0.7934312224388123,0.7133333086967468,,,,
0.9579570889472961,0.6764705777168274,5,29,,,,,,
,,5,29,0.7167076468467712,0.7200000286102295,,,,
1.0292234420776367,0.6764705777168274,6,34,,,,,,
,,6,34,0.6859236359596252,0.7266666889190674,,,,
1.0483527183532715,0.6764705777168274,7,39,,,,,,
,,7,39,0.6861486434936523,0.7133333086967468,,,,
0.9976824522018433,0.6764705777168274,8,44,,,,,,
,,8,44,0.6531602740287781,0.7133333086967468,,,,
,,9,49,,,0.5582317113876343,0.7666666507720947,,
0.9862940311431885,0.6764705777168274,9,49,,,,,,
,,9,49,0.6013237237930298,0.7200000286102295,,,,
0.9954039454460144,0.6764705777168274,10,54,,,,,,
,,10,54,0.5714664459228516,0.7200000286102295,,,,
1.0523979663848877,0.6764705777168274,11,59,,,,,,
,,11,59,0.5299274921417236,0.746666669845581,,,,
1.0897873640060425,0.6764705777168274,12,64,,,,,,
,,12,64,0.5078547596931458,0.753333330154419,,,,
1.0608099699020386,0.6911764740943909,13,69,,,,,,
,,13,69,0.4458308517932892,0.7866666913032532,,,,
1.0712929964065552,0.7058823704719543,14,74,,,,,,
,,14,74,0.3953930735588074,0.8266666531562805,,,,
1.1299463510513306,0.75,15,79,,,,,,
,,15,79,0.3798462152481079,0.8333333134651184,,,,
1.2123637199401855,0.75,16,84,,,,,,
,,16,84,0.31017762422561646,0.8733333349227905,,,,
1.2789195775985718,0.75,17,89,,,,,,
,,17,89,0.28397053480148315,0.8799999952316284,,,,
1.393774151802063,0.75,18,94,,,,,,
,,18,94,0.2534480690956116,0.8999999761581421,,,,
,,19,99,,,0.1579023152589798,0.9333333373069763,,
1.4545583724975586,0.75,19,99,,,,,,
,,19,99,0.21590203046798706,0.9133333563804626,,,,
,,20,100,,,,,1.0157256126403809,0.7319587469100952
