val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.0527544021606445,0.5882353186607361,0,2,,,,,,
,,0,2,1.0750056505203247,0.40666666626930237,,,,
1.018028974533081,0.6764705777168274,1,5,,,,,,
,,1,5,1.042065143585205,0.6733333468437195,,,,
0.9532413482666016,0.6764705777168274,2,8,,,,,,
,,2,8,0.9780021905899048,0.7266666889190674,,,,
0.8973002433776855,0.6764705777168274,3,11,,,,,,
,,3,11,0.8799614310264587,0.7333333492279053,,,,
0.8871738910675049,0.6764705777168274,4,14,,,,,,
,,4,14,0.7876014113426208,0.7266666889190674,,,,
0.9475616216659546,0.6764705777168274,5,17,,,,,,
,,5,17,0.7433229684829712,0.7200000286102295,,,,
1.023302435874939,0.6764705777168274,6,20,,,,,,
,,6,20,0.7321528792381287,0.7133333086967468,,,,
1.043591856956482,0.6764705777168274,7,23,,,,,,
,,7,23,0.7179433703422546,0.7133333086967468,,,,
1.0231926441192627,0.6764705777168274,8,26,,,,,,
,,8,26,0.688905656337738,0.7133333086967468,,,,
0.9895790219306946,0.6764705777168274,9,29,,,,,,
,,9,29,0.6507207155227661,0.7066666483879089,,,,
0.9825245141983032,0.6764705777168274,10,32,,,,,,
,,10,32,0.6020610332489014,0.7200000286102295,,,,
0.9962100982666016,0.6764705777168274,11,35,,,,,,
,,11,35,0.5821515321731567,0.7266666889190674,,,,
1.0534249544143677,0.6764705777168274,12,38,,,,,,
,,12,38,0.5548644065856934,0.7333333492279053,,,,
1.0889828205108643,0.6764705777168274,13,41,,,,,,
,,13,41,0.48705464601516724,0.746666669845581,,,,
1.088470220565796,0.6911764740943909,14,44,,,,,,
,,14,44,0.4266803562641144,0.7933333516120911,,,,
1.0848115682601929,0.7058823704719543,15,47,,,,,,
,,15,47,0.3943582773208618,0.8199999928474426,,,,
,,16,49,,,0.3142111897468567,0.8799999952316284,,
1.1453276872634888,0.7352941036224365,16,50,,,,,,
,,16,50,0.35247522592544556,0.8533333539962769,,,,
1.270514726638794,0.75,17,53,,,,,,
,,17,53,0.3092608153820038,0.8600000143051147,,,,
1.3389753103256226,0.75,18,56,,,,,,
,,18,56,0.2616952061653137,0.8799999952316284,,,,
1.406459093093872,0.7352941036224365,19,59,,,,,,
,,19,59,0.2249881476163864,0.8999999761581421,,,,
,,20,60,,,,,1.020851731300354,0.7010309100151062
