val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.050908088684082,0.6176470518112183,0,2,,,,,,
,,0,2,1.0720616579055786,0.4166666567325592,,,,
1.015458345413208,0.6764705777168274,1,5,,,,,,
,,1,5,1.038805365562439,0.6499999761581421,,,,
0.9524919986724854,0.6764705777168274,2,8,,,,,,
,,2,8,0.9757946133613586,0.7333333492279053,,,,
0.8979385495185852,0.6764705777168274,3,11,,,,,,
,,3,11,0.873146116733551,0.7250000238418579,,,,
0.8846163749694824,0.6764705777168274,4,14,,,,,,
,,4,14,0.8304786086082458,0.699999988079071,,,,
0.9293321371078491,0.6764705777168274,5,17,,,,,,
,,5,17,0.7329747080802917,0.7250000238418579,,,,
0.999640166759491,0.6764705777168274,6,20,,,,,,
,,6,20,0.7095134258270264,0.7166666388511658,,,,
1.040037989616394,0.6764705777168274,7,23,,,,,,
,,7,23,0.7134374976158142,0.7166666388511658,,,,
1.0354641675949097,0.6764705777168274,8,26,,,,,,
,,8,26,0.6840249300003052,0.7083333134651184,,,,
1.0063049793243408,0.6764705777168274,9,29,,,,,,
,,9,29,0.6653321385383606,0.7083333134651184,,,,
1.0001001358032227,0.6764705777168274,10,32,,,,,,
,,10,32,0.5809182524681091,0.7416666746139526,,,,
1.002382755279541,0.6764705777168274,11,35,,,,,,
,,11,35,0.5927294492721558,0.7250000238418579,,,,
1.0485427379608154,0.6764705777168274,12,38,,,,,,
,,12,38,0.550266683101654,0.7333333492279053,,,,
1.0914087295532227,0.6764705777168274,13,41,,,,,,
,,13,41,0.5112643837928772,0.75,,,,
1.1177585124969482,0.6764705777168274,14,44,,,,,,
,,14,44,0.43949612975120544,0.7833333611488342,,,,
1.0873509645462036,0.6911764740943909,15,47,,,,,,
,,15,47,0.4637279212474823,0.7749999761581421,,,,
,,16,49,,,0.30037635564804077,0.8999999761581421,,
1.0805684328079224,0.7058823704719543,16,50,,,,,,
,,16,50,0.38744935393333435,0.824999988079071,,,,
1.1555616855621338,0.7352941036224365,17,53,,,,,,
,,17,53,0.31420624256134033,0.8666666746139526,,,,
1.2860242128372192,0.7647058963775635,18,56,,,,,,
,,18,56,0.29466208815574646,0.8666666746139526,,,,
1.3950070142745972,0.7647058963775635,19,59,,,,,,
,,19,59,0.25927913188934326,0.8833333253860474,,,,
,,20,60,,,,,0.9984295964241028,0.7010309100151062
