val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.109671950340271,0.22058823704719543,0,4,,,,
,,0,4,1.1280677318572998,0.1599999964237213,,
1.078723669052124,0.36764705181121826,1,9,,,,
,,1,9,1.0987133979797363,0.31333333253860474,,
1.0334781408309937,0.5735294222831726,2,14,,,,
,,2,14,1.0462030172348022,0.5666666626930237,,
0.9794845581054688,0.6764705777168274,3,19,,,,
,,3,19,0.977199912071228,0.6866666674613953,,
0.9397925138473511,0.6764705777168274,4,24,,,,
,,4,24,0.8894456028938293,0.7200000286102295,,
0.960202157497406,0.6764705777168274,5,29,,,,
,,5,29,0.808926522731781,0.7066666483879089,,
1.028875708580017,0.6764705777168274,6,34,,,,
,,6,34,0.742840051651001,0.7133333086967468,,
1.073815941810608,0.6764705777168274,7,39,,,,
,,7,39,0.695993959903717,0.7200000286102295,,
1.0507917404174805,0.6764705777168274,8,44,,,,
,,8,44,0.6688410639762878,0.7200000286102295,,
,,9,49,,,0.6177686452865601,0.6666666865348816
1.0389602184295654,0.6764705777168274,9,49,,,,
,,9,49,0.6260712742805481,0.7266666889190674,,
1.0474604368209839,0.6764705777168274,10,54,,,,
,,10,54,0.5893633365631104,0.7266666889190674,,
1.0761237144470215,0.6764705777168274,11,59,,,,
,,11,59,0.5528885126113892,0.7333333492279053,,
1.1334407329559326,0.6764705777168274,12,64,,,,
,,12,64,0.4968591332435608,0.7666666507720947,,
1.1154911518096924,0.720588207244873,13,69,,,,
,,13,69,0.4631865918636322,0.7799999713897705,,
1.199945330619812,0.75,14,74,,,,
,,14,74,0.3995930850505829,0.846666693687439,,
1.2689622640609741,0.75,15,79,,,,
,,15,79,0.3421935439109802,0.8533333539962769,,
1.3105124235153198,0.75,16,84,,,,
,,16,84,0.2910926342010498,0.8733333349227905,,
1.4533889293670654,0.75,17,89,,,,
,,17,89,0.23801887035369873,0.8933333158493042,,
1.6757758855819702,0.75,18,94,,,,
,,18,94,0.2051078826189041,0.8999999761581421,,
,,19,99,,,0.10201480239629745,0.9666666388511658
1.756060242652893,0.7352941036224365,19,99,,,,
,,19,99,0.18538418412208557,0.9133333563804626,,
