val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.1283284425735474,0.1617647111415863,0,8,,,,
,,0,8,1.1644009351730347,0.2222222238779068,,
1.1065425872802734,0.23529411852359772,1,17,,,,
,,1,17,1.1356468200683594,0.25,,
1.079375982284546,0.30882352590560913,2,26,,,,
,,2,26,1.10707688331604,0.3263888955116272,,
1.05051589012146,0.38235294818878174,3,35,,,,
,,3,35,1.0563660860061646,0.4513888955116272,,
1.0268144607543945,0.4264705777168274,4,44,,,,
,,4,44,1.0248284339904785,0.5208333134651184,,
,,5,49,,,1.0321489572525024,0.5625
1.0086619853973389,0.5147058963775635,5,53,,,,
,,5,53,0.9744618535041809,0.5902777910232544,,
0.9947959780693054,0.5588235259056091,6,62,,,,
,,6,62,0.9417994022369385,0.625,,
0.9864187836647034,0.5882353186607361,7,71,,,,
,,7,71,0.8991202116012573,0.6597222089767456,,
0.9818283319473267,0.5735294222831726,8,80,,,,
,,8,80,0.869878351688385,0.6736111044883728,,
0.979448676109314,0.6323529481887817,9,89,,,,
,,9,89,0.8523266315460205,0.7013888955116272,,
0.9797024726867676,0.6323529481887817,10,98,,,,
,,10,98,0.8255338668823242,0.7083333134651184,,
,,11,99,,,0.5787801146507263,0.9375
0.9814437627792358,0.6470588445663452,11,107,,,,
,,11,107,0.8025652766227722,0.7013888955116272,,
0.9841500520706177,0.6470588445663452,12,116,,,,
,,12,116,0.7781633734703064,0.7152777910232544,,
0.9875919222831726,0.6470588445663452,13,125,,,,
,,13,125,0.7683017253875732,0.7152777910232544,,
0.9894143342971802,0.6617646813392639,14,134,,,,
,,14,134,0.7772102355957031,0.6875,,
0.9906919002532959,0.6617646813392639,15,143,,,,
,,15,143,0.7325519919395447,0.7083333134651184,,
,,16,149,,,0.6750010848045349,0.8125
0.9937264919281006,0.6617646813392639,16,152,,,,
,,16,152,0.723775327205658,0.7222222089767456,,
0.9924777746200562,0.6617646813392639,17,161,,,,
,,17,161,0.7117789387702942,0.7291666865348816,,
0.9922235012054443,0.6617646813392639,18,170,,,,
,,18,170,0.7032273411750793,0.7291666865348816,,
0.9919840693473816,0.6764705777168274,19,179,,,,
,,19,179,0.7101664543151855,0.7013888955116272,,
