val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step,test_loss,test_acc
1.0520769357681274,0.6176470518112183,0,2,,,,,,
,,0,2,1.0731720924377441,0.40833333134651184,,,,
1.0265016555786133,0.6764705777168274,1,5,,,,,,
,,1,5,1.0400880575180054,0.6499999761581421,,,,
1.0037368535995483,0.6764705777168274,2,8,,,,,,
,,2,8,1.009418249130249,0.7333333492279053,,,,
0.9832552671432495,0.6764705777168274,3,11,,,,,,
,,3,11,0.9800000786781311,0.7250000238418579,,,,
0.9670917391777039,0.6764705777168274,4,14,,,,,,
,,4,14,0.9708771109580994,0.699999988079071,,,,
0.9507334232330322,0.6764705777168274,5,17,,,,,,
,,5,17,0.9293472170829773,0.7250000238418579,,,,
0.9365699887275696,0.6764705777168274,6,20,,,,,,
,,6,20,0.9214195013046265,0.7166666388511658,,,,
0.9242375493049622,0.6764705777168274,7,23,,,,,,
,,7,23,0.8966846466064453,0.7166666388511658,,,,
0.9134795069694519,0.6764705777168274,8,26,,,,,,
,,8,26,0.888619601726532,0.7083333134651184,,,,
0.9044068455696106,0.6764705777168274,9,29,,,,,,
,,9,29,0.8770157098770142,0.7083333134651184,,,,
0.895290195941925,0.6764705777168274,10,32,,,,,,
,,10,32,0.829403281211853,0.7416666746139526,,,,
0.8879835605621338,0.6764705777168274,11,35,,,,,,
,,11,35,0.8372785449028015,0.7250000238418579,,,,
0.8821477890014648,0.6764705777168274,12,38,,,,,,
,,12,38,0.8184832334518433,0.7250000238418579,,,,
0.8767051100730896,0.6764705777168274,13,41,,,,,,
,,13,41,0.8002357482910156,0.7416666746139526,,,,
0.8725836277008057,0.6764705777168274,14,44,,,,,,
,,14,44,0.7877082824707031,0.75,,,,
0.8694031834602356,0.6764705777168274,15,47,,,,,,
,,15,47,0.804690957069397,0.7083333134651184,,,,
,,16,49,,,0.8019078969955444,0.75,,
0.8669338226318359,0.6764705777168274,16,50,,,,,,
,,16,50,0.8061418533325195,0.7083333134651184,,,,
0.8645047545433044,0.6764705777168274,17,53,,,,,,
,,17,53,0.7444669604301453,0.7583333253860474,,,,
0.863162636756897,0.6764705777168274,18,56,,,,,,
,,18,56,0.7760403156280518,0.7083333134651184,,,,
0.862354040145874,0.6764705777168274,19,59,,,,,,
,,19,59,0.787278413772583,0.6833333373069763,,,,
,,20,60,,,,,0.8139424920082092,0.7010309100151062
