val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.0437424182891846,0.6764705777168274,0,4,,,,
,,0,4,1.0462112426757812,0.653333306312561,,
1.0234980583190918,0.6764705777168274,1,9,,,,
,,1,9,1.021875262260437,0.7133333086967468,,
0.9939591884613037,0.6764705777168274,2,14,,,,
,,2,14,0.9920576214790344,0.7200000286102295,,
0.9589832425117493,0.6764705777168274,3,19,,,,
,,3,19,0.9515664577484131,0.7133333086967468,,
0.9262672662734985,0.6764705777168274,4,24,,,,
,,4,24,0.8895167112350464,0.7133333086967468,,
0.9075336456298828,0.6764705777168274,5,29,,,,
,,5,29,0.8260465264320374,0.7200000286102295,,
0.9172844886779785,0.6764705777168274,6,34,,,,
,,6,34,0.762388288974762,0.7266666889190674,,
0.9526410698890686,0.6764705777168274,7,39,,,,
,,7,39,0.7258917689323425,0.7266666889190674,,
0.9963414669036865,0.6764705777168274,8,44,,,,
,,8,44,0.7115075588226318,0.7200000286102295,,
,,9,49,,,0.5472670197486877,0.8333333134651184
1.0077346563339233,0.6764705777168274,9,49,,,,
,,9,49,0.690351665019989,0.7200000286102295,,
1.0022634267807007,0.6764705777168274,10,54,,,,
,,10,54,0.6825873851776123,0.7066666483879089,,
0.9824269413948059,0.6764705777168274,11,59,,,,
,,11,59,0.6567469239234924,0.7200000286102295,,
0.967525839805603,0.6764705777168274,12,64,,,,
,,12,64,0.6462134718894958,0.7133333086967468,,
0.975654125213623,0.6764705777168274,13,69,,,,
,,13,69,0.632993757724762,0.7066666483879089,,
1.0098555088043213,0.6764705777168274,14,74,,,,
,,14,74,0.5946172475814819,0.7133333086967468,,
1.0395714044570923,0.6764705777168274,15,79,,,,
,,15,79,0.541954755783081,0.7400000095367432,,
1.0529289245605469,0.6764705777168274,16,84,,,,
,,16,84,0.5419201850891113,0.7200000286102295,,
1.0524989366531372,0.6911764740943909,17,89,,,,
,,17,89,0.47181782126426697,0.7799999713897705,,
1.0898268222808838,0.720588207244873,18,94,,,,
,,18,94,0.44835200905799866,0.8066666722297668,,
,,19,99,,,0.24508950114250183,0.9666666388511658
1.1294068098068237,0.7352941036224365,19,99,,,,
,,19,99,0.39361658692359924,0.8333333134651184,,
