val_loss,val_acc,epoch,step,train_loss_epoch,train_acc_epoch,train_loss_step,train_acc_step
1.1370084285736084,0.14705882966518402,0,4,,,,
,,0,4,1.206756830215454,0.09333333373069763,,
1.0721694231033325,0.44117647409439087,1,9,,,,
,,1,9,1.1354578733444214,0.18666666746139526,,
0.9880364537239075,0.6764705777168274,2,14,,,,
,,2,14,1.0372744798660278,0.6066666841506958,,
0.9150276184082031,0.6764705777168274,3,19,,,,
,,3,19,0.9232637286186218,0.7266666889190674,,
0.8973749876022339,0.6764705777168274,4,24,,,,
,,4,24,0.8118398785591125,0.7200000286102295,,
0.9548028111457825,0.6764705777168274,5,29,,,,
,,5,29,0.751846969127655,0.7266666889190674,,
0.9974597692489624,0.6764705777168274,6,34,,,,
,,6,34,0.7514101266860962,0.7066666483879089,,
0.9747738838195801,0.6764705777168274,7,39,,,,
,,7,39,0.6916793584823608,0.7200000286102295,,
0.9517903327941895,0.6764705777168274,8,44,,,,
,,8,44,0.6594301462173462,0.7266666889190674,,
,,9,49,,,0.539154589176178,0.7333333492279053
0.941011905670166,0.6764705777168274,9,49,,,,
,,9,49,0.6264227628707886,0.7333333492279053,,
0.965567409992218,0.6764705777168274,10,54,,,,
,,10,54,0.605088472366333,0.7200000286102295,,
1.0114152431488037,0.6764705777168274,11,59,,,,
,,11,59,0.5801658034324646,0.7200000286102295,,
1.0248005390167236,0.6764705777168274,12,64,,,,
,,12,64,0.5466285347938538,0.7200000286102295,,
1.0376992225646973,0.6764705777168274,13,69,,,,
,,13,69,0.5132899880409241,0.7200000286102295,,
1.009655475616455,0.7058823704719543,14,74,,,,
,,14,74,0.4661827087402344,0.7733333110809326,,
1.0980850458145142,0.6911764740943909,15,79,,,,
,,15,79,0.4052964746952057,0.8199999928474426,,
1.1786264181137085,0.7647058963775635,16,84,,,,
,,16,84,0.3442477285861969,0.8533333539962769,,
1.2745734453201294,0.75,17,89,,,,
,,17,89,0.2911282479763031,0.8600000143051147,,
1.3639601469039917,0.75,18,94,,,,
,,18,94,0.24577677249908447,0.8733333349227905,,
,,19,99,,,0.20326988399028778,0.8999999761581421
1.5679762363433838,0.75,19,99,,,,
,,19,99,0.20346875488758087,0.8933333158493042,,
